热播电影,#genre#
灵幻至尊,https://vip.ffzy-play7.com/20221112/3550_cbc3226a/index.m3u8
僵尸家族,https://vip.ffzy-play7.com/20221208/8822_26a70529/index.m3u8
僵尸至尊,https://vip.ffzy-play6.com/20221129/9344_44b64a1a/index.m3u8
音乐僵尸,https://vip.ffzy-play6.com/20221207/10627_09b3f2e5/index.m3u8
群龙戏凤,https://vip.ffzy-play7.com/20230423/22931_b2b1c621/index.m3u8
钱作怪,https://vip.ffzy-play7.com/20230204/13185_290d13f1/index.m3u8
人吓人,https://vip.ffzy-play7.com/20230131/12897_66998969/index.m3u8
人吓鬼,https://vip.ffzy-play7.com/20221115/4745_3dce763c/index.m3u8
老虎田鸡,https://vip.ffzy-play7.com/20221224/9583_f95a6383/index.m3u8
洪熙官,https://vip.ffzy-play7.com/20221223/9381_0fb84a1d/index.m3u8
赞先生与找钱华,https://vip.ffzy-play6.com/20221207/10710_1642c7db/index.m3u8
英雄无泪,https://vip.ffzy-play6.com/20221207/10694_f9088e66/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221207/10600_7cbfb482/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221129/9331_792c1e13/index.m3u8
学校风云,https://vip.ffzy-play7.com/20221209/9201_9f4d986a/index.m3u8
时来运转,https://vip.ffzy-play7.com/20221209/9156_396eac04/index.m3u8
少林英雄,https://vip.ffzy-play6.com/20221206/10385_35db0937/index.m3u8
林世荣,https://vip.ffzy-play7.com/20221209/9096_70ae66c7/index.m3u8
鬼打鬼,https://vip.ffzy-play7.com/20221115/4476_05997c13/index.m3u8
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/index.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/index.m3u8
驱魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/index.m3u8
驱魔道长,https://vip.ffzy-play7.com/20221112/3670_136b232e/index.m3u8
钟馗嫁妹,https://vip.ffzy-play7.com/20221129/7746_6b5ae2e8/index.m3u8
追魂伞,https://vip.ffzy-play7.com/20221129/7753_bd15d501/index.m3u8
妖怪都市,https://vip.ffzy-play6.com/20221129/9462_bbbcc871/index.m3u8
黄飞鸿系列之一代宗师,https://vip.ffzy-play6.com/20221129/9335_097bc8c1/index.m3u8
黄大仙,https://vip.ffzy-play6.com/20221129/9334_1b618e68/index.m3u8
杂家小子,https://vip.ffzy-play6.com/20221128/9261_f18e5614/index.m3u8
三德和尚与舂米六,https://vip.ffzy-play6.com/20221128/9099_38718b59/index.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
神枪手与咖喱鸡,https://vip.ffzy-play7.com/20221129/7684_7ac9e104/index.m3u8
老虎煞星,https://vip.ffzy-play7.com/20221128/7611_ae4536d6/index.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/index.m3u8
七小福,https://vip.ffzy-play6.com/20221117/7398_2ddb4dac/index.m3u8
血玫瑰,https://vip.ffzy-play6.com/20221116/7310_02f7420d/index.m3u8
咸鱼翻身,https://vip.ffzy-play6.com/20221116/7303_5bfc21ee/index.m3u8
霹雳大喇叭,https://vip.ffzy-play6.com/20221116/7273_4a3cfe1f/index.m3u8
赢钱专家,https://vip.ffzy-play6.com/20221113/6794_d514b390/index.m3u8
甩皮鬼,https://vip.ffzy-play6.com/20221112/6431_ce84a705/index.m3u8
画皮之阴阳法王,https://vip.ffzy-play6.com/20221112/6372_478fbcc6/index.m3u8
一眉道人,https://vip.ffzy-play7.com/20221115/4803_1731be32/index.m3u8
鬼干部,https://vip.ffzy-play6.com/20221112/6298_1dd44909/index.m3u8
天地玄门,https://vip.ffzy-play6.com/20221112/6127_d615f342/index.m3u8
密宗威龙,https://vip.ffzy-play7.com/20221112/3607_e49d9e93/index.m3u8
羞羞鬼,https://vip.ffzy-play7.com/20221112/3366_3a1a794c/index.m3u8

📀老剧轮播,#genre#
铁齿铜牙纪晓岚,http://iptv.jxpan.vip:18888/aio/huya/11342396
铁齿铜牙纪晓岚,http://live.iill.top/yy/1352227227
铁齿铜牙纪晓岚,http://live.iill.top/yy/1354143978
雍正王朝,http://iptv.jxpan.vip:18888/aio/huya/11342439
康熙王朝,http://iptv.jxpan.vip:18888/aio/huya/11352940
新白娘子传奇,http://live.iill.top/yy/1354930969
新白娘子传奇,http://live.iill.top/yy/1354490667
济公游记,http://live.iill.top/yy/1355265814
闯关东,http://live.iill.top/douyu/8787737
神医喜来乐,http://iptv.jxpan.vip:18888/aio/huya/11601978
康熙微服私访记,http://iptv.jxpan.vip:18888/aio/huya/11342418
封神榜,http://live.iill.top/yy/1353426319
港片1,http://live.iill.top/yy/1356158015
神探狄仁杰1,http://iptv.jxpan.vip:18888/aio/huya/29528581
神探狄仁杰2,http://iptv.jxpan.vip:18888/aio/huya/29793925
士兵突击,http://iptv.jxpan.vip:18888/aio/huya/11342430
地下交通站,http://iptv.jxpan.vip:18888/aio/huya/11342433
邻里一家亲,http://iptv.jxpan.vip:18888/aio/huya/11342426
家有儿女,http://iptv.jxpan.vip:18888/aio/huya/11352872
大明宫词,http://iptv.jxpan.vip:18888/aio/huya/21059598
庆余年,http://iptv.jxpan.vip:18888/aio/huya/11352960
爱情公寓,http://iptv.jxpan.vip:18888/aio/huya/11336726
成龙,http://lxajh.top/tv/douyu.php?id=3379942
我的前半生,http://live.iill.top/yy/1382735564
李云龙,http://live.iill.top/yy/1461033197
我的体育老师,http://live.iill.top/yy/1382745169
欢乐颂,http://live.iill.top/douyu/3756989
好先生,http://live.iill.top/douyu/9650792
伪装者,http://live.iill.top/yy/1354936244
二炮手,http://live.iill.top/yy/1354930964
风筝,http://live.iill.top/yy/1354931585
使徒行者,http://iptv.jxpan.vip:18888/aio/huya/23734256
洗冤录,http://iptv.jxpan.vip:18888/aio/huya/23903130
民兵葛二蛋,http://iptv.jxpan.vip:18888/aio/huya/11602072
开端,http://iptv.jxpan.vip:18888/aio/huya/11342397
铁道游击队,http://iptv.jxpan.vip:18888/aio/huya/11352936
勇敢的心,http://iptv.jxpan.vip:18888/aio/huya/11602037
鉴证实录,http://iptv.jxpan.vip:18888/aio/huya/23903183
御赐小仵作,http://iptv.jxpan.vip:18888/aio/huya/11352948
笑看风云,http://iptv.jxpan.vip:18888/aio/huya/23865058
神雕侠侣,http://iptv.jxpan.vip:18888/aio/huya/23865171
宰相刘罗锅,http://live.iill.top/yy/1382745191
刑事侦缉档案,http://iptv.jxpan.vip:18888/aio/huya/23734169
芈月传,http://iptv.jxpan.vip:18888/aio/huya/11352975
一代枭雄,http://iptv.jxpan.vip:18888/aio/huya/11342398
我爱我家,http://live.iill.top/yy/1382735557
陀枪师姐,http://iptv.jxpan.vip:18888/aio/huya/23860039
问心,http://iptv.jxpan.vip:18888/aio/huya/11352890
家有儿女,http://iptv.jxpan.vip:18888/aio/huya/29774370
全职高手,http://iptv.jxpan.vip:18888/aio/huya/11352901
炊事班的故事3,http://iptv.jxpan.vip:18888/aio/huya/19524135
医馆笑传,http://iptv.jxpan.vip:18888/aio/huya/11352891
杨光的快乐生活,http://iptv.jxpan.vip:18888/aio/huya/11602085
陈情令,http://iptv.jxpan.vip:18888/aio/huya/29465862
白鹿原,http://iptv.jxpan.vip:18888/aio/huya/11342416
长相思,http://iptv.jxpan.vip:18888/aio/huya/11336593
你是我的荣耀,http://iptv.jxpan.vip:18888/aio/huya/11352920
且试天下,http://live.iill.top/yy/29067083
我的团长我的团,http://iptv.jxpan.vip:18888/aio/huya/11352910
雪中悍刀行,http://iptv.jxpan.vip:18888/aio/huya/11336592
寻秦记,http://iptv.jxpan.vip:18888/aio/huya/23864973
射雕英雄传83版,http://live.iill.top/yy/1354210357
星汉灿烂·月生沧海,http://iptv.jxpan.vip:18888/aio/huya/11336591
将夜,http://iptv.jxpan.vip:18888/aio/huya/11352885
铁梨花,http://iptv.jxpan.vip:18888/aio/huya/11352912
天龙八部,http://iptv.jxpan.vip:18888/aio/huya/23903123
情满四合院,http://live.iill.top/yy/1382735541
父母爱情,http://iptv.jxpan.vip:18888/aio/huya/11602071
大染坊,http://iptv.jxpan.vip:18888/aio/huya/11602086
战火中的故事,http://live.iill.top/yy/1382735625
宫心计,http://live.iill.top/yy/1354933540
火凤凰之战狼七,http://live.iill.top/yy/1463088777
天下第一,http://live.iill.top/yy/1354780649
小兵张嘎,http://live.iill.top/yy/1354930225
流金岁月,http://live.iill.top/yy/1382749906
大明王朝,http://live.iill.top/yy/1382736879
打狗棍,http://live.iill.top/yy/39736069
生逢灿烂的日子,http://live.iill.top/yy/1382745085
宫锁珠帘,http://live.iill.top/yy/1354926666
炊事班的故事II,http://live.iill.top/yy/1382851579
少年包青天三部曲,http://live.iill.top/yy/1356338181
名媛望族,http://live.iill.top/yy/1354932431
欢天喜地七仙女,http://live.iill.top/yy/1382735553
甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
火蓝刀锋,http://live.iill.top/yy/1382737892
盗墓笔记,http://live.iill.top/yy/1356373644
短剧轮播,http://live.iill.top/yy/1382881708
鹊刀门,http://live.iill.top/yy/1355344777
狂飙高清,http://live.iill.top/yy/1355142167
赵本山小品,http://live.iill.top/yy/1354936217
战狼2,http://live.iill.top/yy/1354784284
鹿鼎记,http://live.iill.top/yy/28265277
射雕侠侣,http://live.iill.top/yy/1382704651
隋唐英雄传,http://live.iill.top/yy/1352475619
神探狄仁杰,http://live.iill.top/yy/1351755386
正阳门下,http://live.iill.top/yy/1354931580
传奇英雄,http://live.iill.top/yy/1382735578
秦始皇,http://iptv.jxpan.vip:18888/aio/huya/21059634
孙悟空,http://iptv.jxpan.vip:18888/aio/huya/23735126
梁朝伟版鹿鼎记,http://iptv.jxpan.vip:18888/aio/huya/23734183
花千骨,http://iptv.jxpan.vip:18888/aio/huya/26355839
龙门镖局,http://iptv.jxpan.vip:18888/aio/huya/11352874
新雪豹,http://iptv.jxpan.vip:18888/aio/huya/29580970
朱元璋,http://iptv.jxpan.vip:18888/aio/huya/29910845
楚汉骄雄,http://iptv.jxpan.vip:18888/aio/huya/23740156
鹿鼎记小春版,http://iptv.jxpan.vip:18888/aio/huya/23865080
新白娘子传奇,http://iptv.jxpan.vip:18888/aio/huya/26355768
张卫健版鹿鼎记,http://iptv.jxpan.vip:18888/aio/huya/26355806
经典宫斗剧,http://iptv.jxpan.vip:18888/aio/huya/26355845
宫斗剧,http://iptv.jxpan.vip:18888/aio/huya/29465868
宝莲灯前传,http://iptv.jxpan.vip:18888/aio/huya/21059557
万万没想到,http://iptv.jxpan.vip:18888/aio/huya/26355850
盛世大唐,http://iptv.jxpan.vip:18888/aio/huya/26355763
陆小凤,http://iptv.jxpan.vip:18888/aio/huya/29808803
王子变青蛙,http://iptv.jxpan.vip:18888/aio/huya/11601964
绝代双骄,http://iptv.jxpan.vip:18888/aio/huya/29465867
橘生淮南，暗恋成诗,http://iptv.jxpan.vip:18888/aio/huya/29982670
十大奇冤,http://iptv.jxpan.vip:18888/aio/huya/11352899
古装剧集,http://iptv.jxpan.vip:18888/aio/huya/11601979
胡斐(试播),http://iptv.jxpan.vip:18888/aio/huya/26355765
射雕英雄传,http://live.iill.top/yy/40959929
神雕侠侣,http://live.iill.top/yy/1351762426
倚天屠龙记,http://live.iill.top/yy/1449856066
天龙八部,http://live.iill.top/yy/1351814644
笑傲江湖,http://live.iill.top/yy/1354936128
寻秦记,http://live.iill.top/yy/1382749900
钟馗传说,http://live.iill.top/yy/1382736839
少年包青天,http://live.iill.top/yy/38498680
石敢当,http://live.iill.top/yy/1394156613
庆余年,http://live.iill.top/yy/34313906
武林外传,http://live.iill.top/yy/1382773728
武林外传,https://live.metshop.top/yy/1394000563
穿越时空的爱恋,http://live.iill.top/yy/1382735567
传奇之王-影视剧,http://live.iill.top/yy/1354926735
炊事班的故事II,http://live.iill.top/yy/1382736885
天龙八部,http://live.iill.top/yy/1382749944
狂飙,http://live.iill.top/yy/1382754187
渴望,http://live.iill.top/yy/1354930963
风筝,http://live.iill.top/yy/1382828770
顺娘,http://live.iill.top/yy/1354930945
富贵,http://live.iill.top/yy/1354926537
天道,http://live.iill.top/yy/1382735574
黑冰,http://live.iill.top/yy/1354932427
金婚,http://live.iill.top/yy/1382828768
马大帅,http://live.iill.top/yy/1353782648
都挺好,http://live.iill.top/yy/1382736892
包青天,http://live.iill.top/yy/463153
李三枪,http://live.iill.top/yy/1354936122
上海滩,http://live.iill.top/yy/1382745184
叛逆者,http://live.iill.top/yy/1382736868
宫心计,http://live.iill.top/yy/1354932429
伪装者,http://live.iill.top/yy/1382851593
小欢喜,http://live.iill.top/yy/1382737888
流金岁月,http://live.iill.top/yy/1382736891
勇敢的心,http://live.iill.top/yy/18853
康熙王朝,http://live.iill.top/yy/1382851583
正阳门下,http://live.iill.top/yy/1382851588
武林外传,http://live.iill.top/yy/411376
济公游记,http://live.iill.top/yy/21482
新封神榜,http://live.iill.top/yy/31128
插翅难逃,http://live.iill.top/yy/23402146
无敌县令,http://live.iill.top/yy/1354932390
魔幻手机,http://live.iill.top/yy/1382735544
法正先锋,http://live.iill.top/yy/1354930939
水月洞天,http://live.iill.top/yy/1462996362
汉武大帝,http://live.iill.top/yy/1355260855
我爱我家,http://live.iill.top/yy/1356212303
读心神探,http://live.iill.top/yy/1382851589
冲上云霄,http://live.iill.top/yy/1382736833
大江大河,http://live.iill.top/yy/1382736797
溏心风暴,http://live.iill.top/yy/1354888747
雍正王朝,http://live.iill.top/yy/26901
父母爱情,http://live.iill.top/yy/1382746276
白夜追凶,http://live.iill.top/yy/1354932359
金玉满堂,http://live.iill.top/yy/1382736881
民兵葛二蛋,http://live.iill.top/yy/1382736895
怪医文三块,http://live.iill.top/yy/1354936154
放羊的星星,http://live.iill.top/yy/21480
忠烈杨家将,http://live.iill.top/yy/1382749909
少年包青天,http://live.iill.top/yy/1356043677
隋唐英雄传,http://live.iill.top/yy/350891
雪中悍刀行,http://live.iill.top/yy/11410
神医喜来乐,http://live.iill.top/yy/1382714119
刑事侦缉档案,http://live.iill.top/yy/1382851585
新白娘子传奇,http://live.iill.top/yy/634132
我的父亲我的兵,http://live.iill.top/yy/1353413714
特种兵之火凤凰,http://live.iill.top/yy/1356326459
神雕侠侣古天乐,http://live.iill.top/yy/12531
飞虎之雷霆极战,http://live.iill.top/yy/1382736869
📀欣赏频道,#genre#
国语译制电影,http://120.77.28.4:8648/douyu.php?id=2436390
第一滴血全集,http://live.iill.top/yy/1354932355
敢死队全轮播,http://live.iill.top/yy/1382735573
速度与激情集,http://live.iill.top/yy/1382736911
漫威系列轮播,http://live.iill.top/yy/1354932402
变形金刚轮播,http://live.iill.top/yy/1382736803
哈利波特全集,http://live.iill.top/yy/1382745105
机械战警全集,http://live.iill.top/yy/1382736854
古惑仔国轮播,http://live.iill.top/yy/1458015189
黑衣一二轮播,http://live.iill.top/yy/1354930936
叠影重重全集,http://live.iill.top/yy/1382735570
美剧解说轮播,http://120.77.28.4:8648/douyu.php?id=9643264
经典美剧解说,http://120.77.28.4:8648/douyu.php?id=9123570
雪中悍刀行剧,http://159.75.85.63:35455/huya/11336592
庆余年电视剧,http://159.75.85.63:35455/huya/11352960
琅琊榜电视剧,http://zby.xjqxz.top/lyb/live
95神雕侠侣粤,http://live.iill.top/yy/1354926637
96笑傲江湖版,http://live.iill.top/yy/1354930909
仙剑奇侠传剧,http://live.iill.top/yy/1382749903
花千骨电视剧,http://live.iill.top/yy/1354943110
少年歌行剧集,http://live.iill.top/yy/1450556636
三生三世轮播,http://zby.xjqxz.top/sssszss/live
甄嬛传电视剧,http://zby.xjqxz.top/live8/live
甄嬛传电视剧,http://159.75.85.63:35455/huya/30145009
甄嬛传电视剧,http://iptv.jxpan.vip:18888/aio/huya/30145009
芈月传电视剧,http://159.75.85.63:35455/huya/11352975
延禧攻略轮播,http://159.75.85.63:35455/huya/26355864
延禧攻略轮播,http://iptv.jxpan.vip:18888/aio/huya/26355864
卿卿日常轮播,http://zby.xjqxz.top/qqrc/live
知否知否轮播,http://zby.xjqxz.top/zfzf/live
与凤行电视剧,http://159.75.85.63:35455/huya/26355866
与凤行电视剧,http://iptv.jxpan.vip:18888/aio/huya/26355866
开端电视轮播,http://159.75.85.63:35455/huya/11342397
如果岁月轮播,http://live.iill.top/yy/1382736883
向风而行轮播,http://zby.xjqxz.top/xfex/live
欢乐颂电视剧,http://120.77.28.4:8648/douyu.php?id=3756989
好先生电视剧,http://120.77.28.4:8648/douyu.php?id=9650792
警察荣誉轮播,http://zby.xjqxz.top/live16/live
雪豹电视轮播,http://live.iill.top/yy/1354931585/huya/29580970
炮神电视轮播,http://live.iill.top/yy/22089862
武林外传轮播,http://live.iill.top/yy/1355652820
科幻Fans轮播,http://120.77.28.4:8648/douyu.php?id=3508304
科幻解说轮播,http://120.77.28.4:8648/douyu.php?id=9338839
科幻梦工场播,http://159.75.85.63:35455/huya/15152155
科幻梦工场播,http://iptv.jxpan.vip:18888/aio/huya/15152155
笑声传奇轮播,http://live.iill.top/yy/1382736880
笑傲帮集轮播,http://live.iill.top/yy/1382735555
笑傲江湖一季,http://live.iill.top/yy/1382749896
笑傲江湖二季,http://live.iill.top/yy/1382736914
欢乐集结号播,http://live.iill.top/yy/1354931582
欢乐集结号三,http://live.iill.top/yy/1382736822
欢乐集结号四,http://live.iill.top/yy/1382736889
金星脱口秀播,http://live.iill.top/yy/1382735552
脱口秀大会肆,http://159.75.85.63:35455/huya/30080243
脱口秀大会肆,http://iptv.jxpan.vip:18888/aio/huya/30080243
脱口秀大会伍,http://159.75.85.63:35455/huya/11352875
脱口秀大会伍,http://iptv.jxpan.vip:18888/aio/huya/11352875
吐槽大会京都,http://live.iill.top/yy/1354936210
吐槽大会海天,http://live.iill.top/yy/1354932379
吐槽大会二季,http://live.iill.top/yy/1354936145
吐槽大会五季,http://live.iill.top/yy/1354889009
娱乐扒叔轮播,http://120.77.28.4:8648/douyu.php?id=9624581
经典港剧频视,http://120.77.28.4:8648/douyu.php?id=9548850
经典武侠频视,http://120.77.28.4:8648/douyu.php?id=338759
邵氏影院频视,http://120.77.28.4:8648/douyu.php?id=4246519
檬檬功夫频视,http://120.77.28.4:8648/douyu.php?id=9838414
经典频道频视,http://ali.hlspull.yximgs.com/live/asdfg6699388.flv
经典功夫频视,http://ali.hlspull.yximgs.com/live/asdfg99338.flv
经典都市频视,http://ali.hlspull.yximgs.com/live/asdfg32619.flv
经典综艺频视,http://ali.hlspull.yximgs.com/live/asdfg171759930.flv
经典少儿频视,http://ali.hlspull.yximgs.com/live/asdfg315962975.flv
经典港片频视,http://ali.hlspull.yximgs.com/live/asdfg6899366.flv
熊猫功夫频视,http://data.3g.yy.com/live/hls/1507716299/1507716299
大湾区音乐会,https://vod2-nflive.southcn.com/6c9b613dvodcq1500007626/690b5f141397757893540164754/playlist_eof.m3u8
📀经典影片,#genre#
少林寺,http://uptt.gcwduoduo.com/webup/220716/cadcf1093a8873377dabf576d6318e45.mp4
少林小子,http://uptt.gcwduoduo.com/webup/220716/4ec6d242079fa332891d09f3b8db3071.mp4
南北少林,http://uptt.gcwduoduo.com/v/210309/7007f4d54f2ebc09af78f28a09d04acd.mp4
少林俗家弟子,http://uptt.gcwduoduo.com/webup/220716/90afe2526447d486663868d300cf8b3f.mp4
少林英雄榜,http://uptt.gcwduoduo.com/webup/220716/47cd03f07deae1240eb3cfd3be11399e.mp4
上甘岭-1956年,http://uptt.gcwduoduo.com/webup/231215/8e583169c607c292974f01fb2cbc326a.mp4
五朵金花-高清修复-1959年,http://uptt.gcwduoduo.com/v/230726/34379cfdc58e35f69fdfee1ec4bf4ba0.mp4
地雷战,http://uptt.gcwduoduo.com/webup/220922/a23e6f15b5fad43540c83260dc58006a.mp4
小兵张嘎,http://uptt.gcwduoduo.com/v/210223/d771cbe46f9812249ed14b6153f37f8c.mp4
闪闪的红星,http://uptt.gcwduoduo.com/webup/231227/727d0a3ada1a0c4da8509bb5b2afcee8.mp4
渡江侦察记,http://uptt.gcwduoduo.com/v/210223/18dc79682b91674fd8455159f2e51d29.mp4
南征北战,http://uptt.gcwduoduo.com/v/210223/5e8cf18c460614cf2f32f87c6658f963.mp4
巍巍昆仑,http://uptt.gcwduoduo.com/v/210309/ea8d1b12289bbba99427ae43f40f1dc4.mp4
鹰爪铁布衫,http://uptt.gcwduoduo.com/webup/220710/d91f562e712e4aeb72b9c262c49c5387.mp4
咱们的牛百岁,http://uptt.gcwduoduo.com/v/210309/4bbb7187077ba404dc4383e377aa6c56.mp4
桥-南斯拉夫1969年,http://uptt.gcwduoduo.com/webup/230925/ccab78d922fd87a6cd40c071f9c82c27.mp4
这里的黎明静悄悄-苏联1972年,http://uptt.gcwduoduo.com/webup/240111/78c29222c80361d0febffa27f19fcd42.mp4
夺印-1963年,http://uptt.gcwduoduo.com/v/230831/aba64b473910e32fd9f888cedb6f388e.mp4
平原游击队-1955,http://uptt.gcwduoduo.com/webp/231117/ea193aaca55818ac34891c8102f3e860.mp4
野火春风斗古城-1963年,http://uptt.gcwduoduo.com/webup/231205/2d1d972555aaa90ad75109bdca815ea2.mp4
三毛流浪记-1949年,http://uptt.gcwduoduo.com/webup/231206/c3e5037118a987d446193cc96f388ff7.mp4
英雄儿女-1964年,http://uptt.gcwduoduo.com/webup/231215/ac1336d8fd1e57160f092228559d00f5.mp4
六盘山-1978年,http://uptt.gcwduoduo.com/webup/231227/0fb8e44848747e5de508aae208ae14e3.mp4
永不消逝的电波-1958年,http://uptt.gcwduoduo.com/webup/231227/f2cffe2ef4799b029ba85e0857e08d9a.mp4
狼牙山五壮士-1958年,http://uptt.gcwduoduo.com/webup/231227/c51ad400efe64b52e13f622155437041.mp4
艳阳天-1973年,http://uptt.gcwduoduo.com/webup/240106/f53c4cc527abbf694582dfb45d74fbe5.mp4
大刀记,http://uptt.gcwduoduo.com/v/210223/ce0069351d6c293ce422b8d04a48289f.mp4
自古英雄出少年,http://uptt.gcwduoduo.com/webup/220716/6d19e84ce4059348380a37a39c8b6541.mp4
骆驼祥子,http://uptt.gcwduoduo.com/v/210309/cbfde6d86260b425d206463dc3a2a074.mp4
飞来的女婿,http://uptt.gcwduoduo.com/v/210309/ac18b08702a45e385e3a671d1cde177c.mp4
大渡河,http://uptt.gcwduoduo.com/webup/230819/1dcd592bff85bb1c9cc517993108276c.mp4
林海雪原-1960年,http://uptt.gcwduoduo.com/webup/230731/89ab26a7b599cb82d0658793bbf4c0e0.mp4
铁道游击队,http://uptt.gcwduoduo.com/v/210223/10f5e91328a9412c6d22252fd0fa1e48.mp4
地道战-彩色版,http://uptt.gcwduoduo.com/webup/220630/31da57cc720ad1d52072c20b6c1f561c.mp4
槐树庄-高清修复1962年,http://extshort.weixin.qq.com/mmtls/7c807ffa
