垃圾桶,#genre#
港片-少林传人,https://50069.njc.svp.tencent-cloud.com/0bf2oiaa2aaafuaeneub6bqva4wdbvzaadia.f10003.mp4
港片-少林五祖,https://50069.njc.svp.tencent-cloud.com/0bc3fiabaaaalaanebud7vqvakwdcavaaeaa.f10004.mp4
港片-少林子弟,https://50069.njc.svp.tencent-cloud.com/0bf2giaaeaaa7uapzf3ybbqvamwdaizaaaqa.f10003.mp4
港片-五虎屠龙,https://50069.njc.svp.tencent-cloud.com/0b78cqaakaaadmalareh2vqvafgdaukaabia.f10003.mp4
高颜值偶像剧,http://bp-caster.bestv.com.cn:80/328/play.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
孤胆特工,https://zjrsys.gzc.svp.tencent-cloud.com/0bf2mma4kaabwiai6k7ayrpvcy6dyvrqdria.f10002.mp4?
古惑仔全集回顾,https://vd2.bdstatic.com/mda-iagv1f2emukmubvx/sc/mda-iagv1f2emukmubvx.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1656253671-0-0-5b25664304be37ba18b61a96d610d2e2&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3471203283&vid=15991889853397773093&abtest=102777_7-102784_2-102836_3-102982_4-17451_1-3000232_1&klogid=3471203283
古装电影《毒中毒》,https://zjrsys.gzc.svp.tencent-cloud.com/0bc36qadeaaaiiakcpv4ivqvb5gdgl2aamqa.f10002.mp4?
古装经典片,http://dx-aliyuncdncnc.inter.iqiyi.com/tslive/c54_lb_152_600_t10/c54_lb_152_600_t10.m3u8?key=007540012225a9e4fb39d113ea61819d0&dis
固镇影视频道,http://www.guzhenm.com:7004/hls/hd-live.m3u8
广东影视,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs4&auth=rinimabi
广西影视,http://mrcat.myqnapcloud.com:4022/udp/239.81.0.7:4056
广西影视1920*1080,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
鬼夫,https://50069.njc.svp.tencent-cloud.com//0bf2n4aawaaaliao772og5qva36dbnxqacya.f10002.mp4?
鬼咬鬼,https://50069.njc.svp.tencent-cloud.com/0bc3maabuaaajeaijzk55jrfaygddjqaagqa.f10002.mp4
哈尔滨影,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
海西电影,http://stream.haixitv.cn/1/sd/live.m3u8
河北影剧,https://jwplay.hebyun.com.cn/live/hbystv/1500k/tzwj_video.m3u8?zhebd
河北影事,https://jwplay.hebyun.com.cn:443/live/hbystv/1500k/tzwj_video.m3u8
河北影事剧,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
河北影视1920*1080,http://183.196.25.171:808/hls/19/index.m3u8
河北影视剧,http://183.196.25.171:808/hls/19/index.m3u8?$超清1080P
河北影视台,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
黑龙江影,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江影视1280*720,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
黑侠,http://cs.gzc.svp.tencent-cloud.com/0bf2xmab2aaai4ahlqefbfqfbo6ddw5qahia.f10002.mp4?
红尘客栈1920*1080,http://em.21dtv.com/songs/60114603.mkv
红尘有缘1920*1080,http://em.21dtv.com/songs/60110150.mkv
红石杀手,https://zjrsys.gzc.svp.tencent-cloud.com/0bc33mabgaaaa4aenihkbfqvbw6dcpnqaeya.f10002.mp4?
湖南电视剧,http://223.151.51.27:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://kjol.cc/proxy/hunan.php?id=484
湖南电视剧1920*1080,http://223.151.51.27:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧HD,http://home.111818.xyz:8888/udp/239.76.246.108:1234
湖南电影1920*1080,http://223.151.51.27:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影HD,http://home.111818.xyz:8888/udp/239.76.246.106:1234
湖南电影台,http://223.151.51.27:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧90,http://epg.112114.xyz/douyu/9275635
怀旧剧场,http://218.17.216.102:9901/tsfile/live/1069_1.m3u8
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
淮阴影院频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8?zjiangsd
欢笑剧场,http://111.20.35.103:6610/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$蓝光4K
幻影,https://zjrsys.gzc.svp.tencent-cloud.com/0bc3ieaccaaa7maea54z4vrfaqodefaqaiia.f10002.mp4?
黄金大逃狱2022,https://zjrsys.gzc.svp.tencent-cloud.com/0bc32yaa4aaal4aioipoz5rfbvwdb3laadqa.f10002.mp4?
吉林影事,http://stream1.jlntv.cn/yspd/sd/live.m3u8
吉林影院,http://stream1.jlntv.cn/yspd/sd/live.m3u8?zjild
集结号,https://zjrsys.gzc.svp.tencent-cloud.com/0bf22yaakaaan4ab7g2m4jqfbvwdaxlaabia.f10002.mp4?
金马影院,https://pull.kktv8.com/livekktv/128600025.flv?_t=0.03302458679376152
经典电影,http://mrcat.myqnapcloud.com:4022/udp/239.81.0.84:4056
精装追女仔2,https://wolongzywcdn3.com:65/20220707/D9MwgqEM/index.m3u8
精装追女仔3之狼之一族,https://wolongzywcdn3.com:65/20220707/uOTMiHbe/index.m3u8
九龙镇天棺,http://cs.gzc.svp.tencent-cloud.com/0bc3z4aagaaajyapcpp2nvrfbt6daphqaaya.f10002.mp4?
举起手来2第下部,https://50069.njc.svp.tencent-cloud.com/0bf2lealgaaayial462lvvpvawodwnmqbmya.f10003.mp4
句容影院频道,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8?zjiangsd
科拉尔金矿2,https://zjrsys.gzc.svp.tencent-cloud.com/0bc3myaaaaaaoiapnq7uobrfazwdabtaaaaa.f10002.mp4?
老鼠也能上天堂,https://zjrsys.gzc.svp.tencent-cloud.com/0bc3biaauaaagyamj56yvrrfacwdbifaacqa.f10002.mp4?
雷神4爱与雷霆2022,https://50069.njc.svp.tencent-cloud.com//0b2ekmaauaaajyab536whnrfau6dbjjqacqa.f10002.mp4?
溧水影事,https://live.lsrmw.cn/ysyl/sd/live.m3u8
溧水影视1280*720,http://live.lsrmw.cn/ysyl/sd/live.m3u8
溧水影视1280*720,https://live.lsrmw.cn/ysyl/sd/live.m3u8
溧水影视娱乐,http://live.lsrmw.cn/ysyl/sd/live.m3u8?zjiangsd
溧水影院娱乐,http://live.lsrmw.cn/ysyl/sd/live.m3u8?zjiangsd
辽宁影事剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
猎豹行动2002,http://cs.gzc.svp.tencent-cloud.com/0bc3iiacaaaatmamwlrnjvrfaqwdebbaaiaa.f10002.mp4?
林林影院,http://epg.112114.xyz/douyu/9652323
柳林影,http://pili-live-hls.212.i2863.com/i2863-212/live_212_316579.m3u8?zshanxd
隆化影视(高清),http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化影视频道 (576p),http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
麓山迷踪,http://epg.112114.xyz/douyu/4505431
漫威电影,http://epg.112114.xyz/douyu/4282654
漫威影片,http://epg.112114.xyz/douyu/6140589
毛驴县令之草鞋公主,http://api.zui7.com:90/xg.php?id=v0200fc00000bv0v3koo772tjkl6am0g
毛驴县令之赌命考官,http://api.zui7.com:90/xg.php?id=v0300f3a0000bv10acavp44c0fp65eu0
毛驴县令之非我莫属,http://api.zui7.com:90/xg.php?id=v0300f6b0000bv0v4k2504rrg5hfdthg
毛驴县令之虎口拔牙,http://api.zui7.com:90/xg.php?id=v0300f700000bv0v6l6gfjudk9nodk2g
毛驴县令之酸儿辣女,http://api.zui7.com:90/xg.php?id=v0300f330000bv0v7hkt51jm01n472lg
毛驴县令之天外来客,http://api.zui7.com:90/xg.php?id=v0300f3e0000bv0v9dtmpcj0u4lr2rt0
毛驴县令之宛如格格,http://api.zui7.com:90/xg.php?id=v0300f6b0000bv0vcr2504rrg5hfnpu0
毛驴县令之五官争功,http://api.zui7.com:90/xg.php?id=v0300f700000bv0vct0pt6ave30llu10
绵阳影视1920*1080,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8
南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南宁影视台,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁影视娱乐,http://mrcat.myqnapcloud.com:4022/udp/239.81.0.128:4056
南宁影视娱乐1280*720,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
宁波影视,http://v2.91kds.cn/b9/zjnbtv.m3u8?fmt=hls&id=zjnbtv4&auth=rinimabi
女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
女神影院,https://pull.kktv8.com/livekktv/99350550.flv
女神影院,https://pull.kktv8.com/livekktv/99350550/playlist.m3u8
女神影院1280*720,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
欧美大片,http://epg.112114.xyz/douyu/2793084
排爆手2022,https://50069.njc.svp.tencent-cloud.com//0b2eruaaaaaa7yajumhhtjrfbdodacgqaaaa.f10002.mp4?
平泉影视1280*720,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
浦饭幽游藏马飞影桑原,http://epg.112114.xyz/douyu/9938431
七彩戏剧,http://mrcat.myqnapcloud.com:4022/udp/239.81.0.70:4056
热播剧场,http://mrcat.myqnapcloud.com:4022/udp/239.81.0.85:4056
人鬼情未了,https://zjrsys.gzc.svp.tencent-cloud.com/0bf2ruaaaaaaiqadhaplefpvbdodacgqaaaa.f10002.mp4?
山村老尸,https://zjrsys.gzc.svp.tencent-cloud.com//0bf2iuaaaaaa2qai3nsd55qvarodabcqaaaa.f10002.mp4?
山东  菏泽三套影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东影视,http://119.164.216.162:9901/tsfile/live/1008_1.m3u8
上虞文化影视1280*720,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
少女与半妖,http://epg.112114.xyz/douyu/7422897
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴影视1280*720,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
神探,https://50069.njc.svp.tencent-cloud.com//0b2ed4aaoaaa24aeslgjhfrfah6da4pqabya.f10002.mp4?
神偷奶爸3,http://cs.gzc.svp.tencent-cloud.com/0bc3syaaiaaauaabrmgu3brfbfwdaslaabaa.f10002.mp4?
屍城,https://50069.njc.svp.tencent-cloud.com//0bf27eaf6aaayaai3ei54zqvb6odl74qaxya.f10002.mp4?
万州影事文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州影事文艺,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
午夜影院,https://pull.kktv8.com/livekktv/99592190.flv
午夜影院HD,https://pull.kktv8.com/livekktv/99592190/playlist.m3u8
武松血战狮子楼,http://api.zui7.com:90/xg.php?id=v0200f190000c1296fomu7otac6s7dd0
喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
喜剧影院HD,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
仙剑风云,https://zjrsys.gzc.svp.tencent-cloud.com/0bc36aab2aaazeacrv7nyjrfb4gddxyaahia.f10002.mp4?
新昌休闲影事,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新疆  石河子影视台,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新水浒传,Http://akm-tct.douyucdn.cn/dyliveflv3a/6785471rdYsggm8P_2000.m3u8
星际传奇1,https://zjrsys.gzc.svp.tencent-cloud.com/0bf2c4aaaaaadiamudsc5zqvaf6daalqaaaa.f10002.mp4?
星际传奇2,https://zjrsys.gzc.svp.tencent-cloud.com/0bf2kuaaeaaahiahiit2czqfavodajkqaaqa.f10002.mp4?
秀女,https://50069.njc.svp.tencent-cloud.com//0bf2iaagsaaaouaj7dzxpfpvaqgdnfaaa2ia.f10003.mp4?
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
倚天屠龙记之九阳神功,https://zjrsys.gzc.svp.tencent-cloud.com/0bc36eaa6aaauiabfopyujqvb4odb7yqadya.f10002.mp4?
倚天屠龙记之圣火雄风,https://zjrsys.gzc.svp.tencent-cloud.com/0bc3s4aaaaaaauaiogxnsfqvbf6daclqaaaa.f10002.mp4?
隐入尘烟2022,https://zjrsys.gzc.svp.tencent-cloud.com/0bc3jiaaiaaakyanj67s3jrfaswdarfaabaa.f10002.mp4?
影音女神来了,https://vd2.bdstatic.com/mda-nfk0mw3ex27hq3yq/576p/cae_h264/1655854878126786209/mda-nfk0mw3ex27hq3yq.mp4
浙江  上虞文化影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江  新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
浙江  浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江  浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/720p.m3u8
浙江教科影事,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8

浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江绍兴影事,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江影事台,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/720p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
镇海先锋影院,http://pluslive.zhxww.net/channel2/sd/live.m3u8?zzhed
终极拦截2022,http://cs.gzc.svp.tencent-cloud.com/0bc374accaaaguacoje2t5rfb76deh7qaiia.f10002.mp4?
重庆 万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
壮志凌云,https://zjrsys.gzc.svp.tencent-cloud.com/0bf2tuaawaaaoqafskjk4vqvbhodbooqacya.f10002.mp4?
湖南张家界迷魂台,http://gccncc.v.wscdns.com/gc/zjjmht_1/index.m3u8
浙江杭州云栖小镇,http://gccncc.v.wscdns.com/gc/wygjt2_1/index.m3u8
河北张北德胜村,http://gccncc.v.wscdns.com/gc/pygc01_1/index.m3u8
新疆天山(定海神针),http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
厦门鼓浪屿,http://gcksc.v.kcdnvip.com/gc/gly01_1/index.m3u8
厦门鼓浪屿,http://gcbsc.v.live.baishancdnx.cn/gc/gly01_1/index.m3u8
广西玉林大容山莲花山顶,http://gcksc.v.kcdnvip.com/gc/drs01_1/index.m3u8
广西玉林大容山莲花山顶,http://gcbsc.v.live.baishancdnx.cn/gc/drs01_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gcksc.v.kcdnvip.com/gc/blg05_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gcbsc.v.live.baishancdnx.cn/gc/blg05_1/index.m3u8
八里沟风景区天界山玻璃栈道,http://gcksc.v.kcdnvip.com/gc/blg03_1/index.m3u8
八里沟风景区天界山玻璃栈道,http://gcbsc.v.live.baishancdnx.cn/gc/blg03_1/index.m3u8
汶川映秀新城,http://gcksc.v.kcdnvip.com/gc/wcyxxc01_1/index.m3u8
十八洞村,http://gcksc.v.kcdnvip.com/gc/sbd01_1/index.m3u8
趵突泉,http://gcksc.v.kcdnvip.com/gc/btq01_1/index.m3u8
趵突泉,http://gcbsc.v.live.baishancdnx.cn/gc/btq01_1/index.m3u8
安徽池州九华山风景区拜经台,http://gcksc.v.kcdnvip.com/gc/jhs02_1/index.m3u8
安徽池州九华山风景区拜经台,http://gcbsc.v.live.baishancdnx.cn/gc/jhs02_1/index.m3u8
安徽池州九华山风景区九华山,http://gcksc.v.kcdnvip.com/gc/jhs05_1/index.m3u8
安徽池州九华山风景区九华山,http://gccncc.v.wscdns.com/gc/jhs05_1/index.m3u8
安徽池州九华山风景区九华山,http://gcbsc.v.live.baishancdnx.cn/gc/jhs05_1/index.m3u8
安徽池州九华山风景区花台,http://gcksc.v.kcdnvip.com/gc/jhs01_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台西,http://gcksc.v.kcdnvip.com/gc/ylh04_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台西,http://gcbsc.v.live.baishancdnx.cn/gc/ylh04_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台南,http://gcksc.v.kcdnvip.com/gc/ylh03_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台南,http://gcbsc.v.live.baishancdnx.cn/gc/ylh03_1/index.m3u8
浙江杭州千岛湖,http://gcksc.v.kcdnvip.com/gc/caqdh_1/index.m3u8
浙江杭州千岛湖,http://gcbsc.v.live.baishancdnx.cn/gc/caqdh_1/index.m3u8
南京玄武湖公园,http://gcksc.v.kcdnvip.com/gc/xwh01_1/index.m3u8
南京玄武湖公园,http://gcbsc.v.live.baishancdnx.cn/gc/xwh01_1/index.m3u8
云南丽江玉龙雪山,http://gcksc.v.kcdnvip.com/gc/ylxs11_1/index.m3u8
云南丽江玉液湖,http://gcksc.v.kcdnvip.com/gc/hkylxs02_1/index.m3u8
云南丽江蓝月谷,http://gcksc.v.kcdnvip.com/gc/ylxs12_1/index.m3u8
云南丽江蓝月谷,http://gcbsc.v.live.baishancdnx.cn/gc/ylxs12_1/index.m3u8
云南白沙远眺玉龙雪山,http://gcksc.v.kcdnvip.com/gc/hkylxs03_1/index.m3u8
云南白沙远眺玉龙雪山,http://gcbsc.v.live.baishancdnx.cn/gc/hkylxs03_1/index.m3u8
云南丽江一滴水过丽江,http://gcksc.v.kcdnvip.com/gc/hkylxs04_1/index.m3u8
云南丽江一滴水过丽江,http://gcbsc.v.live.baishancdnx.cn/gc/hkylxs04_1/index.m3u8
云南丽江玉龙雪山草甸,http://gcksc.v.kcdnvip.com/gc/hkylxs06_1/index.m3u8
云南丽江白水台,http://gcksc.v.kcdnvip.com/gc/hkylxs07_1/index.m3u8
云南丽江白水台,http://gcbsc.v.live.baishancdnx.cn/gc/hkylxs07_1/index.m3u8
云南丽江蓝月谷中游湖面,http://gcksc.v.kcdnvip.com/gc/hkylxs08_1/index.m3u8
云南丽江蓝月谷中游湖面,http://gcbsc.v.live.baishancdnx.cn/gc/hkylxs08_1/index.m3u8
云南丽江高尔夫,http://gcksc.v.kcdnvip.com/gc/hkylxs09_1/index.m3u8
云南丽江冰川,http://gcksc.v.kcdnvip.com/gc/hkylxs05_1/index.m3u8
云南丽江冰川,http://gcbsc.v.live.baishancdnx.cn/gc/hkylxs05_1/index.m3u8
云南丽江印象实景,http://gcksc.v.kcdnvip.com/gc/hkylxs01_1/index.m3u8
云南丽江印象实景,http://gccncc.v.wscdns.com/gc/hkylxs01_1/index.m3u8
云南丽江印象实景,http://gcbsc.v.live.baishancdnx.cn/gc/hkylxs01_1/index.m3u8
江苏南京牛首山,http://gcksc.v.kcdnvip.com/gc/nss01_1/index.m3u8
江苏南京牛首山,http://gcbsc.v.live.baishancdnx.cn/gc/nss01_1/index.m3u8
福建漳州六鳌翡翠湾,http://gcksc.v.kcdnvip.com/gc/fcw01_1/index.m3u8
福建漳州六鳌翡翠湾,http://gcbsc.v.live.baishancdnx.cn/gc/fcw01_1/index.m3u8
福建漳州醉美沙滩翡翠湾,http://gcksc.v.kcdnvip.com/gc/fcw03_1/index.m3u8
福建漳州醉美沙滩翡翠湾,http://gcbsc.v.live.baishancdnx.cn/gc/fcw03_1/index.m3u8
天津之眼,http://gcksc.v.kcdnvip.com/gc/tjhh01_1/index.m3u8
天津之眼,http://gcbsc.v.live.baishancdnx.cn/gc/tjhh01_1/index.m3u8
四川西昌邛海景区,http://gcksc.v.kcdnvip.com/gc/xcqh01_1/index.m3u8
四川西昌邛海景区,http://gcbsc.v.live.baishancdnx.cn/gc/xcqh01_1/index.m3u8
普陀山,http://gcksc.v.kcdnvip.com/gc/pts01_1/index.m3u8
普陀山,http://gcbsc.v.live.baishancdnx.cn/gc/pts01_1/index.m3u8
浙江舟山东极岛,http://gcksc.v.kcdnvip.com/gc/djd01_1/index.m3u8
浙江舟山东极岛,http://gcbsc.v.live.baishancdnx.cn/gc/djd01_1/index.m3u8
河南郑东新区千玺广场,http://gcksc.v.kcdnvip.com/gc/zdxq01_1/index.m3u8
河南郑东新区千玺广场,http://gcbsc.v.live.baishancdnx.cn/gc/zdxq01_1/index.m3u8
四川四姑娘山幺妹峰,http://gcksc.v.kcdnvip.com/gc/sgns01_1/index.m3u8
四川四姑娘山幺妹峰,http://gcbsc.v.live.baishancdnx.cn/gc/sgns01_1/index.m3u8
四川四姑娘山隆珠措,http://gcksc.v.kcdnvip.com/gc/sgns02_1/index.m3u8
四川四姑娘山隆珠措,http://gcbsc.v.live.baishancdnx.cn/gc/sgns02_1/index.m3u8
宁夏沙坡头黄河漂流,http://gcbsc.v.live.baishancdnx.cn/gc/nxspthhpl_1/index.m3u8
宁夏沙坡头长河落日,http://gcksc.v.kcdnvip.com/gc/nxsptdmgychlr_1/index.m3u8
宁夏沙坡头长河落日,http://gcbsc.v.live.baishancdnx.cn/gc/nxsptdmgychlr_1/index.m3u8
宁夏沙坡头大漠孤烟,http://gcksc.v.kcdnvip.com/gc/nxsptdmgy_1/index.m3u8
宁夏沙坡头大漠孤烟,http://gcbsc.v.live.baishancdnx.cn/gc/nxsptdmgy_1/index.m3u8
丽江古城大研花巷观景,http://gcksc.v.kcdnvip.com/gc/ljgcdyhxgjt_1/index.m3u8
丽江古城大研花巷观景,http://gcbsc.v.live.baishancdnx.cn/gc/ljgcdyhxgjt_1/index.m3u8
丽江古城大水车,http://gcksc.v.kcdnvip.com/gc/ljgcdsc_1/index.m3u8
丽江古城大水车,http://gcbsc.v.live.baishancdnx.cn/gc/ljgcdsc_1/index.m3u8
丽江古城万古楼遥望玉龙雪山,http://gcksc.v.kcdnvip.com/gc/ljgcwglytylxs_1/index.m3u8
丽江古城万古楼遥望玉龙雪山,http://gccncc.v.wscdns.com/gc/ljgcwglytylxs_1/index.m3u8
丽江古城万古楼遥望玉龙雪山,http://gcbsc.v.live.baishancdnx.cn/gc/ljgcwglytylxs_1/index.m3u8
狮子山鸟瞰丽江古城,http://gcksc.v.kcdnvip.com/gc/ljgcszsnkgc_1/index.m3u8
狮子山鸟瞰丽江古城,http://gcbsc.v.live.baishancdnx.cn/gc/ljgcszsnkgc_1/index.m3u8
云台山小寨沟,http://gcksc.v.kcdnvip.com/gc/ytsxzg_1/index.m3u8
云台山小寨沟,http://gcbsc.v.live.baishancdnx.cn/gc/ytsxzg_1/index.m3u8
云台山百家岩,http://gcksc.v.kcdnvip.com/gc/ytsbjy_1/index.m3u8
云台山百家岩,http://gcbsc.v.live.baishancdnx.cn/gc/ytsbjy_1/index.m3u8
云台山红石峡,http://gcksc.v.kcdnvip.com/gc/ytshsx_1/index.m3u8
云台山红石峡,http://gcbsc.v.live.baishancdnx.cn/gc/ytshsx_1/index.m3u8
云台山茱萸峰,http://gcksc.v.kcdnvip.com/gc/ytszyf_1/index.m3u8
云台山茱萸峰,http://gcbsc.v.live.baishancdnx.cn/gc/ytszyf_1/index.m3u8
雪乡梦幻家园,http://gcksc.v.kcdnvip.com/gc/mdjxxmhjyxj_1/index.m3u8
雪乡梦幻家园,http://gcbsc.v.live.baishancdnx.cn/gc/mdjxxmhjyxj_1/index.m3u8
雪乡梦幻家园观景台,http://gcksc.v.kcdnvip.com/gc/mdjxxmhjygjt_1/index.m3u8
雪乡梦幻家园观景台,http://gcbsc.v.live.baishancdnx.cn/gc/mdjxxmhjygjt_1/index.m3u8
雪乡大石碑,http://gcksc.v.kcdnvip.com/gc/mdjxxdsb_1/index.m3u8
雪乡大石碑,http://gcbsc.v.live.baishancdnx.cn/gc/mdjxxdsb_1/index.m3u8
乌镇蓝印花布,http://gcksc.v.kcdnvip.com/gc/zjwzlyhb_1/index.m3u8
乌镇蓝印花布,http://gcbsc.v.live.baishancdnx.cn/gc/zjwzlyhb_1/index.m3u8
乌镇西市河,http://gcksc.v.kcdnvip.com/gc/zjwzbblh_1/index.m3u8
乌镇西市河,http://gcbsc.v.live.baishancdnx.cn/gc/zjwzbblh_1/index.m3u8
乌镇龙形田,http://gcksc.v.kcdnvip.com/gc/zjwzlxt_1/index.m3u8
乌镇龙形田,http://gcbsc.v.live.baishancdnx.cn/gc/zjwzlxt_1/index.m3u8
乌镇全景,http://gcksc.v.kcdnvip.com/gc/zjwzblt_1/index.m3u8
乌镇全景,http://gcbsc.v.live.baishancdnx.cn/gc/zjwzblt_1/index.m3u8
凤凰古城南华山,http://gcksc.v.kcdnvip.com/gc/fhgcdnhs_1/index.m3u8
凤凰古城南华山,http://gcbsc.v.live.baishancdnx.cn/gc/fhgcdnhs_1/index.m3u8
凤凰古城东关门,http://gcksc.v.kcdnvip.com/gc/fhgcdgm_1/index.m3u8
凤凰古城东关门,http://gcbsc.v.live.baishancdnx.cn/gc/fhgcdgm_1/index.m3u8
黄花城水长城01,http://gcksc.v.kcdnvip.com/gc/wgw01_1/index.m3u8
黄花城水长城01,http://gcbsc.v.live.baishancdnx.cn/gc/wgw01_1/index.m3u8
